id,paper_doi,paper_title,paper_year,system_type,parameter_name,parameter_category,parameter_subcategory,extracted_value,numeric_value,parameter_unit,has_numeric_value,confidence,extraction_method,source_section,is_verified,verified_mes_paper
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-substrate_concentration,10.1016/j.renene.2012.10.051,,,,Substrate Concentration,BIOLOGICAL,general,139.85,139.85,mg/L,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-scenedesmus_obliquus,10.1016/j.renene.2012.10.051,,,,Scenedesmus Obliquus,BIOLOGICAL,algae---photosynthetic-organisms,3,3,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-methanosarcina_acetivorans,10.1016/j.renene.2012.10.051,,,,Methanosarcina Acetivorans,BIOLOGICAL,archaea---methanogens,7922,7922,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-design,10.1016/j.renene.2012.10.051,,,,design,MATERIALS,general,451,451,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-design,10.1016/j.renene.2012.10.051,,,,design,MATERIALS,general,2559,2559,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-design,10.1016/j.renene.2012.10.051,,,,design,MATERIALS,general,2132,2132,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-design,10.1016/j.renene.2012.10.051,,,,design,MATERIALS,general,270,270,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-design,10.1016/j.renene.2012.10.051,,,,design,MATERIALS,general,1,1,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-design,10.1016/j.renene.2012.10.051,,,,design,MATERIALS,general,189,189,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-design,10.1016/j.renene.2012.10.051,,,,design,MATERIALS,general,1481,1481,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-design,10.1016/j.renene.2012.10.051,,,,design,MATERIALS,general,328,328,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-design,10.1016/j.renene.2012.10.051,,,,design,MATERIALS,general,3,3,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-design,10.1016/j.renene.2012.10.051,,,,design,MATERIALS,general,87,87,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-design,10.1016/j.renene.2012.10.051,,,,design,MATERIALS,general,237,237,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-design,10.1016/j.renene.2012.10.051,,,,design,MATERIALS,general,339,339,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,28,28,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,30,30,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,25,25,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,1696,1696,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,359,359,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,4621,4621,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,4248,4248,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,2,2,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,3652,3652,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,848,848,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,1291,1291,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,353,353,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,53,53,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,65,65,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,67,67,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,1298,1298,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,229,229,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,171,171,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,347,347,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,349,349,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,244,244,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,301,301,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,849,849,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,1539,1539,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,42,42,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,16120,16120,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,14,14,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,1007,1007,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,382,382,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,645,645,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,1942,1942,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,276,276,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,404,404,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,607,607,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,1737,1737,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,1085,1085,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,265,265,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,4085,4085,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,63,63,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,569,569,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,210,210,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,260,260,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,1,1,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,3665,3665,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,912,912,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,543,543,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,295,295,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,682,682,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,374,374,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,84,84,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,7786,7786,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,109,109,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,704,704,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,5,5,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,460,460,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,4171,4171,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,373,373,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,89,89,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,189,189,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,532,532,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,281,281,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-mode,10.1016/j.renene.2012.10.051,,,,mode,OPERATIONAL,general,246,246,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-temperature,10.1016/j.renene.2012.10.051,,,,temperature,OPERATIONAL,general,94,94,°C,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-temperature,10.1016/j.renene.2012.10.051,,,,temperature,OPERATIONAL,general,95,95,°C,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-temperature,10.1016/j.renene.2012.10.051,,,,temperature,OPERATIONAL,general,55,55,°C,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-temperature,10.1016/j.renene.2012.10.051,,,,temperature,OPERATIONAL,general,72,72,°C,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-temperature,10.1016/j.renene.2012.10.051,,,,temperature,OPERATIONAL,general,32,32,°C,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-temperature,10.1016/j.renene.2012.10.051,,,,temperature,OPERATIONAL,general,29,29,°C,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-temperature,10.1016/j.renene.2012.10.051,,,,temperature,OPERATIONAL,general,35,35,°C,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-temperature,10.1016/j.renene.2012.10.051,,,,temperature,OPERATIONAL,general,30,30,°C,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-temperature,10.1016/j.renene.2012.10.051,,,,temperature,OPERATIONAL,general,25,25,°C,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-optimization_algorithm,10.1016/j.renene.2012.10.051,,,,Optimization Algorithm,MONITORING_CONTROL,optimization-algorithms,3779,3779,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-optimization_algorithm,10.1016/j.renene.2012.10.051,,,,Optimization Algorithm,MONITORING_CONTROL,optimization-algorithms,53,53,-,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-influent_cod,10.1016/j.renene.2012.10.051,,,,Influent Cod,APPLICATION_SPECIFIC,influent-characteristics,1139.85,1139.85,mg/L,t,0.6,regex,references,f,t
ee359ed3f3b202c642863f234f14475336527c997eb646fb680da38681734c62-copy_number,10.1016/j.renene.2012.10.051,,,,Copy Number,EMERGING_TECHNOLOGY,genetic-engineering,10,10,-,t,0.6,regex,references,f,t
535e0aa568e556f1ca25d27d0988a0777e8fb6d59ef3e01eaaf55341e69cda61-ph,10.1016/j.solener.2018.12.009,,,,pH,ENVIRONMENTAL,general,2,2,-,t,0.6,regex,abstract,f,t
535e0aa568e556f1ca25d27d0988a0777e8fb6d59ef3e01eaaf55341e69cda61-ph,10.1016/j.solener.2018.12.009,,,,pH,ENVIRONMENTAL,general,1150,1150,-,t,0.6,regex,abstract,f,t
535e0aa568e556f1ca25d27d0988a0777e8fb6d59ef3e01eaaf55341e69cda61-ph,10.1016/j.solener.2018.12.009,,,,pH,ENVIRONMENTAL,general,14,14,-,t,0.6,regex,abstract,f,t
535e0aa568e556f1ca25d27d0988a0777e8fb6d59ef3e01eaaf55341e69cda61-ph,10.1016/j.solener.2018.12.009,,,,pH,ENVIRONMENTAL,general,927,927,-,t,0.6,regex,abstract,f,t
535e0aa568e556f1ca25d27d0988a0777e8fb6d59ef3e01eaaf55341e69cda61-ph,10.1016/j.solener.2018.12.009,,,,pH,ENVIRONMENTAL,general,1127,1127,-,t,0.6,regex,abstract,f,t
535e0aa568e556f1ca25d27d0988a0777e8fb6d59ef3e01eaaf55341e69cda61-ph,10.1016/j.solener.2018.12.009,,,,pH,ENVIRONMENTAL,general,700,700,-,t,0.6,regex,abstract,f,t
535e0aa568e556f1ca25d27d0988a0777e8fb6d59ef3e01eaaf55341e69cda61-ph,10.1016/j.solener.2018.12.009,,,,pH,ENVIRONMENTAL,general,1000,1000,-,t,0.6,regex,abstract,f,t
535e0aa568e556f1ca25d27d0988a0777e8fb6d59ef3e01eaaf55341e69cda61-ph,10.1016/j.solener.2018.12.009,,,,pH,ENVIRONMENTAL,general,1,1,-,t,0.6,regex,introduction,f,t
535e0aa568e556f1ca25d27d0988a0777e8fb6d59ef3e01eaaf55341e69cda61-ph,10.1016/j.solener.2018.12.009,,,,pH,ENVIRONMENTAL,general,800,800,-,t,0.6,regex,conclusion,f,t
535e0aa568e556f1ca25d27d0988a0777e8fb6d59ef3e01eaaf55341e69cda61-ph,10.1016/j.solener.2018.12.009,,,,pH,ENVIRONMENTAL,general,750,750,-,t,0.6,regex,conclusion,f,t
535e0aa568e556f1ca25d27d0988a0777e8fb6d59ef3e01eaaf55341e69cda61-ph,10.1016/j.solener.2018.12.009,,,,pH,ENVIRONMENTAL,general,600,600,-,t,0.6,regex,conclusion,f,t
535e0aa568e556f1ca25d27d0988a0777e8fb6d59ef3e01eaaf55341e69cda61-ph,10.1016/j.solener.2018.12.009,,,,pH,ENVIRONMENTAL,general,5686,5686,-,t,0.6,regex,conclusion,f,t
535e0aa568e556f1ca25d27d0988a0777e8fb6d59ef3e01eaaf55341e69cda61-ph,10.1016/j.solener.2018.12.009,,,,pH,ENVIRONMENTAL,general,0.244802,0.244802,-,t,0.6,regex,conclusion,f,t
535e0aa568e556f1ca25d27d0988a0777e8fb6d59ef3e01eaaf55341e69cda61-ph,10.1016/j.solener.2018.12.009,,,,pH,ENVIRONMENTAL,general,106,106,-,t,0.6,regex,conclusion,f,t
535e0aa568e556f1ca25d27d0988a0777e8fb6d59ef3e01eaaf55341e69cda61-ph,10.1016/j.solener.2018.12.009,,,,pH,ENVIRONMENTAL,general,900,900,-,t,0.6,regex,conclusion,f,t
535e0aa568e556f1ca25d27d0988a0777e8fb6d59ef3e01eaaf55341e69cda61-ph,10.1016/j.solener.2018.12.009,,,,pH,ENVIRONMENTAL,general,31,31,-,t,0.6,regex,conclusion,f,t
535e0aa568e556f1ca25d27d0988a0777e8fb6d59ef3e01eaaf55341e69cda61-ph,10.1016/j.solener.2018.12.009,,,,pH,ENVIRONMENTAL,general,3,3,-,t,0.6,regex,conclusion,f,t
535e0aa568e556f1ca25d27d0988a0777e8fb6d59ef3e01eaaf55341e69cda61-ph,10.1016/j.solener.2018.12.009,,,,pH,ENVIRONMENTAL,general,28,28,-,t,0.6,regex,conclusion,f,t
535e0aa568e556f1ca25d27d0988a0777e8fb6d59ef3e01eaaf55341e69cda61-ph,10.1016/j.solener.2018.12.009,,,,pH,ENVIRONMENTAL,general,5,5,-,t,0.6,regex,conclusion,f,t
535e0aa568e556f1ca25d27d0988a0777e8fb6d59ef3e01eaaf55341e69cda61-ph,10.1016/j.solener.2018.12.009,,,,pH,ENVIRONMENTAL,general,46,46,-,t,0.6,regex,conclusion,f,t
535e0aa568e556f1ca25d27d0988a0777e8fb6d59ef3e01eaaf55341e69cda61-ph,10.1016/j.solener.2018.12.009,,,,pH,ENVIRONMENTAL,general,40,40,-,t,0.6,regex,conclusion,f,t
535e0aa568e556f1ca25d27d0988a0777e8fb6d59ef3e01eaaf55341e69cda61-ph,10.1016/j.solener.2018.12.009,,,,pH,ENVIRONMENTAL,general,168979,168979,-,t,0.6,regex,references,f,t
535e0aa568e556f1ca25d27d0988a0777e8fb6d59ef3e01eaaf55341e69cda61-ph,10.1016/j.solener.2018.12.009,,,,pH,ENVIRONMENTAL,general,80386,80386,-,t,0.6,regex,references,f,t
535e0aa568e556f1ca25d27d0988a0777e8fb6d59ef3e01eaaf55341e69cda61-ph,10.1016/j.solener.2018.12.009,,,,pH,ENVIRONMENTAL,general,978,978,-,t,0.6,regex,references,f,t
535e0aa568e556f1ca25d27d0988a0777e8fb6d59ef3e01eaaf55341e69cda61-ph,10.1016/j.solener.2018.12.009,,,,pH,ENVIRONMENTAL,general,85617,85617,-,t,0.6,regex,references,f,t
535e0aa568e556f1ca25d27d0988a0777e8fb6d59ef3e01eaaf55341e69cda61-ph,10.1016/j.solener.2018.12.009,,,,pH,ENVIRONMENTAL,general,710,710,-,t,0.6,regex,references,f,t
535e0aa568e556f1ca25d27d0988a0777e8fb6d59ef3e01eaaf55341e69cda61-ph,10.1016/j.solener.2018.12.009,,,,pH,ENVIRONMENTAL,general,8.0001,8.0001,-,t,0.6,regex,references,f,t
535e0aa568e556f1ca25d27d0988a0777e8fb6d59ef3e01eaaf55341e69cda61-ph,10.1016/j.solener.2018.12.009,,,,pH,ENVIRONMENTAL,general,20,20,-,t,0.6,regex,references,f,t
535e0aa568e556f1ca25d27d0988a0777e8fb6d59ef3e01eaaf55341e69cda61-ph,10.1016/j.solener.2018.12.009,,,,pH,ENVIRONMENTAL,general,81768,81768,-,t,0.6,regex,references,f,t
535e0aa568e556f1ca25d27d0988a0777e8fb6d59ef3e01eaaf55341e69cda61-ph,10.1016/j.solener.2018.12.009,,,,pH,ENVIRONMENTAL,general,22,22,-,t,0.6,regex,references,f,t
535e0aa568e556f1ca25d27d0988a0777e8fb6d59ef3e01eaaf55341e69cda61-ph,10.1016/j.solener.2018.12.009,,,,pH,ENVIRONMENTAL,general,90192,90192,-,t,0.6,regex,references,f,t
535e0aa568e556f1ca25d27d0988a0777e8fb6d59ef3e01eaaf55341e69cda61-ph,10.1016/j.solener.2018.12.009,,,,pH,ENVIRONMENTAL,general,1293,1293,-,t,0.6,regex,references,f,t
535e0aa568e556f1ca25d27d0988a0777e8fb6d59ef3e01eaaf55341e69cda61-ph,10.1016/j.solener.2018.12.009,,,,pH,ENVIRONMENTAL,general,11,11,-,t,0.6,regex,references,f,t
535e0aa568e556f1ca25d27d0988a0777e8fb6d59ef3e01eaaf55341e69cda61-ph,10.1016/j.solener.2018.12.009,,,,pH,ENVIRONMENTAL,general,7057,7057,-,t,0.6,regex,references,f,t
535e0aa568e556f1ca25d27d0988a0777e8fb6d59ef3e01eaaf55341e69cda61-ph,10.1016/j.solener.2018.12.009,,,,pH,ENVIRONMENTAL,general,21,21,-,t,0.6,regex,references,f,t
535e0aa568e556f1ca25d27d0988a0777e8fb6d59ef3e01eaaf55341e69cda61-ph,10.1016/j.solener.2018.12.009,,,,pH,ENVIRONMENTAL,general,10853,10853,-,t,0.6,regex,references,f,t
535e0aa568e556f1ca25d27d0988a0777e8fb6d59ef3e01eaaf55341e69cda61-ph,10.1016/j.solener.2018.12.009,,,,pH,ENVIRONMENTAL,general,15,15,-,t,0.6,regex,references,f,t
535e0aa568e556f1ca25d27d0988a0777e8fb6d59ef3e01eaaf55341e69cda61-ph,10.1016/j.solener.2018.12.009,,,,pH,ENVIRONMENTAL,general,9534,9534,-,t,0.6,regex,references,f,t
535e0aa568e556f1ca25d27d0988a0777e8fb6d59ef3e01eaaf55341e69cda61-ph,10.1016/j.solener.2018.12.009,,,,pH,ENVIRONMENTAL,general,167,167,-,t,0.6,regex,references,f,t
535e0aa568e556f1ca25d27d0988a0777e8fb6d59ef3e01eaaf55341e69cda61-ph,10.1016/j.solener.2018.12.009,,,,pH,ENVIRONMENTAL,general,80004,80004,-,t,0.6,regex,references,f,t
535e0aa568e556f1ca25d27d0988a0777e8fb6d59ef3e01eaaf55341e69cda61-ph,10.1016/j.solener.2018.12.009,,,,pH,ENVIRONMENTAL,general,32,32,-,t,0.6,regex,references,f,t
535e0aa568e556f1ca25d27d0988a0777e8fb6d59ef3e01eaaf55341e69cda61-ph,10.1016/j.solener.2018.12.009,,,,pH,ENVIRONMENTAL,general,85018,85018,-,t,0.6,regex,references,f,t
535e0aa568e556f1ca25d27d0988a0777e8fb6d59ef3e01eaaf55341e69cda61-ph,10.1016/j.solener.2018.12.009,,,,pH,ENVIRONMENTAL,general,1672,1672,-,t,0.6,regex,references,f,t
535e0aa568e556f1ca25d27d0988a0777e8fb6d59ef3e01eaaf55341e69cda61-ph,10.1016/j.solener.2018.12.009,,,,pH,ENVIRONMENTAL,general,60126,60126,-,t,0.6,regex,references,f,t
535e0aa568e556f1ca25d27d0988a0777e8fb6d59ef3e01eaaf55341e69cda61-operating_temperature,10.1016/j.solener.2018.12.009,,,,Operating Temperature,ENVIRONMENTAL,temperature-parameters,1200,1200,°C,t,0.6,regex,abstract,f,t
535e0aa568e556f1ca25d27d0988a0777e8fb6d59ef3e01eaaf55341e69cda61-substrate,10.1016/j.solener.2018.12.009,,,,substrate,BIOLOGICAL,general,7,7,-,t,0.6,regex,abstract,f,t
535e0aa568e556f1ca25d27d0988a0777e8fb6d59ef3e01eaaf55341e69cda61-design,10.1016/j.solener.2018.12.009,,,,design,MATERIALS,general,829,829,-,t,0.6,regex,references,f,t
535e0aa568e556f1ca25d27d0988a0777e8fb6d59ef3e01eaaf55341e69cda61-design,10.1016/j.solener.2018.12.009,,,,design,MATERIALS,general,978,978,-,t,0.6,regex,references,f,t
535e0aa568e556f1ca25d27d0988a0777e8fb6d59ef3e01eaaf55341e69cda61-design,10.1016/j.solener.2018.12.009,,,,design,MATERIALS,general,0,0,-,t,0.6,regex,references,f,t
