id,paper_doi,paper_title,paper_year,system_type,parameter_name,parameter_category,parameter_subcategory,extracted_value,numeric_value,parameter_unit,has_numeric_value,confidence,extraction_method,source_section,is_verified,verified_mes_paper
bfc48bf2-fd9d-4d1b-97e2-b7638d2c78d9,,sainteknol.v22i1.7752 - CrVI Removal Using A Dual Chamber Microbial Fuel Cell,,MFC,C/N Ratio,BIOLOGICAL,,ratio,,,f,0.700,HYBRID,Results,f,t
c9d31bc0-2cfe-46a6-b9a4-7fd91d4a2d83,,s41467-023-44625-w - Solar-driven membrane separation for direct lithium extraction from artificial s,,MES,C/N Ratio,BIOLOGICAL,,ratio,,,f,0.700,HYBRID,Unknown,f,f
22cc4460-4c7f-4f90-a36c-867f0bae7177,,041301_1_1.3515523,,MFC,C/N Ratio,BIOLOGICAL,,ratio,,,f,0.700,HYBRID,Results,f,f
f3511319-15e6-4b91-b671-2343ec67573f,,fenvs.2022.960639 - Economics of advanced technologies for wastewater treatment Evidence from pulp a,,MES,C/N Ratio,BIOLOGICAL,,ratio,,,f,0.700,HYBRID,Unknown,f,f
e303870d-ec0b-4d1f-9711-12fcb2f8b726,,sainteknol.v22i1.7752 - CrVI Removal Using A Dual Chamber Microbial Fuel Cell,,MFC,C/N Ratio,BIOLOGICAL,,ratio,,,f,0.700,HYBRID,Results,f,t
54715ae9-0c0c-4bcc-8c7e-65207b8a7ab2,,BIOMGB-000004-041301_1,,MFC,C/N Ratio,BIOLOGICAL,,ratio,,,f,0.700,HYBRID,Results,f,f
10f930d2-2e37-4968-9119-9c9d5e82f40b,,Reaction kinetics for microbial-reduced mediator in an ethanol-fed microbial fue,,MFC,C/N Ratio,BIOLOGICAL,,ratio,,,f,0.700,HYBRID,Unknown,f,f
fd5b7fdd-1c32-472c-9326-7d95d5caee67,,s41467-023-44625-w - Solar-driven membrane separation for direct lithium extraction from artificial s,,MES,C/N Ratio,BIOLOGICAL,,ratio,,,f,0.700,HYBRID,Unknown,f,f
19bbfda5-2956-48d7-a958-60a4c643d362,,fenvs.2022.960639 - Economics of advanced technologies for wastewater treatment Evidence from pulp a,,MES,C/N Ratio,BIOLOGICAL,,ratio,,,f,0.700,HYBRID,Unknown,f,f
e03bb9d3-8c27-4d57-9b02-7833a338561d,,dissertation-2117-114609 - Constructed wetland microbial fuel cells electricity generation treatment effici,,MFC,C/N Ratio,BIOLOGICAL,,4,4,,t,0.700,HYBRID,Results,f,t
0aebaeec-114c-42f6-9eea-6ae96e8b7971,,fenvs.2022.960639 - Economics of advanced technologies for wastewater treatment Evidence from pulp a,,MES,C/N Ratio,BIOLOGICAL,,ratio,,,f,0.700,HYBRID,Unknown,f,f
60ae2f21-665b-4505-ae99-b43a8c5c00c5,,s41467-023-44625-w - Solar-driven membrane separation for direct lithium extraction from artificial s,,MES,C/N Ratio,BIOLOGICAL,,ratio,,,f,0.700,HYBRID,Unknown,f,f
adb1caf6-b060-426a-b381-269c9e7bd89d,10.51415/10321/1923,Identification of polyphosphate accumulating bacteria from pilot- and full scale nutrient removal activated sludges,,MES,C/N Ratio,BIOLOGICAL,,ratio,,,f,0.700,HYBRID,Unknown,f,f
6c1a292d-d6e3-4861-98a2-46cdc256ffbb,,jese.924 - Screening technique on the selection of potent microorganisms for operation in m,,MFC,C/N Ratio,BIOLOGICAL,,ratio,,,f,0.700,HYBRID,Results,f,f
2cfbf1a9-6ae6-4951-85e1-a1479ab7fe09,,v1 - The Effect of Intellectual Capital Efficiency on the Financial Performance of Co,,MES,C/N Ratio,BIOLOGICAL,,ratio,,,f,0.700,HYBRID,Results,f,f
d9bf965f-4af3-4de4-b3a7-29a6c398c049,,ac1dcd - Influence of Supporting Electrolyte on Hydroxide Exchange Membrane Water Electro,,MES,C/N Ratio,BIOLOGICAL,,ratio,,,f,0.700,HYBRID,Results,f,f
173159f9-5c6a-485f-a322-ade7b71f0d0f,,fpsyt.2026.1677235 - Metabolomic and gut microbial biomarkers of smoking cessation treatment in long-,,MES,C/N Ratio,BIOLOGICAL,,ratio,,,f,0.700,HYBRID,Unknown,f,f
8b578a13-d0b2-48cb-b9a5-563858f5587e,,s41467-023-44625-w - Solar-driven membrane separation for direct lithium extraction from artificial s,,MES,C/N Ratio,BIOLOGICAL,,ratio,,,f,0.700,HYBRID,Unknown,f,f
b226311d-d8c6-4af1-9bb7-506ca9a89551,,bscr.02.01.10 - Production of Biogas Using Water Waste Products Water Hyacinth and Cow Dung,,MES,C/N Ratio,BIOLOGICAL,,ratio,,,f,0.700,HYBRID,Results,f,f
61ea3a2b-d443-45d0-add7-39598467e758,,s41467-023-44625-w - Solar-driven membrane separation for direct lithium extraction from artificial s,,MES,C/N Ratio,BIOLOGICAL,,ratio,,,f,0.700,HYBRID,Unknown,f,f
ccc4698a-791c-4438-884c-f241e1ec8519,,ijamm.2024.100018 - Study on Performance Simulation Matching of One-Dimensional Hydrogen Storage and,,MES,C/N Ratio,BIOLOGICAL,,ratio,,,f,0.700,HYBRID,Data,f,f
48426758-2052-4733-afca-3c4976e1cace,,jese.924 - Screening technique on the selection of potent microorganisms for operation in m,,MFC,C/N Ratio,BIOLOGICAL,,ratio,,,f,0.700,HYBRID,Results,f,f
f0328282-06a6-4374-97ed-bed00ca94748,,fenvs.2022.960639 - Economics of advanced technologies for wastewater treatment Evidence from pulp a,,MES,C/N Ratio,BIOLOGICAL,,ratio,,,f,0.700,HYBRID,Unknown,f,f
7aab70c2-5b37-460b-9ee7-643ae105d91b,,fpsyt.2026.1677235 - Metabolomic and gut microbial biomarkers of smoking cessation treatment in long-,,MES,C/N Ratio,BIOLOGICAL,,ratio,,,f,0.700,HYBRID,Unknown,f,f
a1b8ecf9-5e81-4f5a-8cc6-1b8721ed2009,,ecp192014 - A Comparative Model-Analysis on Sulphide Bio-oxidation with Different Electron A,,MFC,C/N Ratio,BIOLOGICAL,,50,50,,t,0.700,HYBRID,Data,f,f
f5160a03-375e-4ae8-b9c4-59e9ed34ea29,,v1 - The Effect of Intellectual Capital Efficiency on the Financial Performance of Co,,MES,C/N Ratio,BIOLOGICAL,,ratio,,,f,0.700,HYBRID,Results,f,f
b04a0109-235f-4ba3-9e79-38c2a7909955,,fpsyt.2026.1677235 - Metabolomic and gut microbial biomarkers of smoking cessation treatment in long-,,MES,C/N Ratio,BIOLOGICAL,,ratio,,,f,0.700,HYBRID,Unknown,f,f
89ea80ef-6927-406c-99f5-e8d5ef61edbb,,thermal.671148 - COMPARATIVE MAXIMUM POWER DENSITY ANALYSIS OF A SUPERCRITICAL CO2 BRAYTON POWER,,MES,C/N Ratio,BIOLOGICAL,,ratio,,,f,0.700,HYBRID,Data,f,f
7faa71ab-5d6d-4863-b9d7-21c987497c25,,sainteknol.v22i1.7752 - CrVI Removal Using A Dual Chamber Microbial Fuel Cell,,MFC,C/N Ratio,BIOLOGICAL,,ratio,,,f,0.700,HYBRID,Results,f,t
1ce49f89-8d40-42d9-b6e8-0d3d7b950519,,232032.2025.3.25 - Bioconversion Modeling Food Waste in Hospital,,MES,C/N Ratio,BIOLOGICAL,,ratio,,,f,0.700,HYBRID,Results,f,f
6403a549-8568-454e-ae6e-c76272773d79,,BIOMGB-000004-041301_1,,MFC,C/N Ratio,BIOLOGICAL,,ratio,,,f,0.700,HYBRID,Results,f,f
f20b245b-09cb-4742-ad27-ccf25a7b9694,,sainteknol.v22i1.7752 - CrVI Removal Using A Dual Chamber Microbial Fuel Cell,,MFC,C/N Ratio,BIOLOGICAL,,ratio,,,f,0.700,HYBRID,Results,f,t
d30caa6a-e551-4151-a530-7d7d4778dce7,,1.c037388 - Aerostructural Optimization and Comparative Study of Twin-Fuselage and Strut-Bra,,MES,C/N Ratio,BIOLOGICAL,,ratio,,,f,0.700,HYBRID,Methodology,f,f
2db8f12d-591f-4ad7-a917-46aab2dace59,,srep34033 - The origin of neutron biological effectiveness as a function of energy,,MES,C/N Ratio,BIOLOGICAL,,ratio,,,f,0.700,HYBRID,Unknown,f,f
c71d0bb6-6386-4215-b8a1-1f096894e015,,jese.924 - Screening technique on the selection of potent microorganisms for operation in m,,MFC,C/N Ratio,BIOLOGICAL,,ratio,,,f,0.700,HYBRID,Results,f,f
d05972de-45a2-4925-9f59-91a9159ba5f4,,v1 - The Effect of Intellectual Capital Efficiency on the Financial Performance of Co,,MES,C/N Ratio,BIOLOGICAL,,ratio,,,f,0.700,HYBRID,Results,f,f
8ed9ae93-ea5d-415d-999f-78a96e7cf678,,v1 - The Effect of Intellectual Capital Efficiency on the Financial Performance of Co,,MES,C/N Ratio,BIOLOGICAL,,ratio,,,f,0.700,HYBRID,Results,f,f
97c071eb-ffb5-49a7-8757-d4527e7d27c6,,sainteknol.v22i1.7752 - CrVI Removal Using A Dual Chamber Microbial Fuel Cell,,MFC,C/N Ratio,BIOLOGICAL,,ratio,,,f,0.700,HYBRID,Results,f,t
8dc94f47-4cd2-438f-a234-8dc89ae0dc8d,,fmars.2022.1101599 - Marine sediment nitrogen isotopes and their implications for the nitrogen cycle,,MES,C/N Ratio,BIOLOGICAL,,ratio,,,f,0.700,HYBRID,Unknown,f,f
5cd9b54d-0aff-473f-9282-693b2dd2a628,,s41467-023-44625-w - Solar-driven membrane separation for direct lithium extraction from artificial s,,MES,C/N Ratio,BIOLOGICAL,,ratio,,,f,0.700,HYBRID,Unknown,f,f
4d211a6c-2c2f-4b2a-933c-67e94b878101,,dissertation-2117-114609 - Constructed wetland microbial fuel cells electricity generation treatment effici,,MFC,C/N Ratio,BIOLOGICAL,,4,4,,t,0.700,HYBRID,Results,f,t
2a1e6ba8-17fc-4c4f-bee8-869bf79bd8f5,,fmars.2022.1101599 - Marine sediment nitrogen isotopes and their implications for the nitrogen cycle,,MES,C/N Ratio,BIOLOGICAL,,ratio,,,f,0.700,HYBRID,Unknown,f,f
206583f5-1df9-40b1-8506-56769768877c,,sainteknol.v22i1.7752 - CrVI Removal Using A Dual Chamber Microbial Fuel Cell,,MFC,C/N Ratio,BIOLOGICAL,,ratio,,,f,0.700,HYBRID,Results,f,t
65afe583-164c-4670-9af5-bb7683712bdb,,jese.924 - Screening technique on the selection of potent microorganisms for operation in m,,MFC,C/N Ratio,BIOLOGICAL,,ratio,,,f,0.700,HYBRID,Results,f,f
69d2b7dc-1286-40f7-9f2a-616a53978f73,,fpsyt.2026.1677235 - Metabolomic and gut microbial biomarkers of smoking cessation treatment in long-,,MES,C/N Ratio,BIOLOGICAL,,ratio,,,f,0.700,HYBRID,Unknown,f,f
52247563-5c6f-4ab0-8193-c47ce992885b,,BIOMGB-000004-041301_1,,MFC,C/N Ratio,BIOLOGICAL,,ratio,,,f,0.700,HYBRID,Results,f,f
16d982b6-33c6-4863-8d16-69759fa881ac,,fmars.2022.1101599 - Marine sediment nitrogen isotopes and their implications for the nitrogen cycle,,MES,C/N Ratio,BIOLOGICAL,,ratio,,,f,0.700,HYBRID,Unknown,f,f
d5005f7e-d16c-4926-a2b2-2dcfcec5c9bc,,v1 - The Effect of Intellectual Capital Efficiency on the Financial Performance of Co,,MES,C/N Ratio,BIOLOGICAL,,ratio,,,f,0.700,HYBRID,Results,f,f
f5241bcd-536d-450e-9d10-84af7dbfc7f1,10.2172/1107470,Process Design and Economics for the Conversion of Lignocellulosic Biomass to Hydrocarbons: Dilute-Acid and Enzymatic Deconstruction of Biomass to Sugars and Biological Conversion of Sugars to Hydrocarbons,2013,MES,Cell Doubling Time,BIOLOGICAL,,24,24,hours,t,0.500,HYBRID,Unknown,f,f
b8e94c47-7a48-4116-8c28-974edb78acb2,,ijred.2024.59160 - Starch carrageenan based low-cost membrane permeability characteristic and its a,,MFC,Cell Doubling Time,BIOLOGICAL,,5.5,5.5,hours,t,0.500,HYBRID,Data,f,f
acab7ef7-6054-4574-a482-ecb4f22bff71,,v1 - Unveiling Polyhydroxyalkanoates Producing Bacteria Isolated from Mangalore Envir,,MES,Cell Doubling Time,BIOLOGICAL,,72,72,hours,t,0.500,HYBRID,Methodology,f,f
209dda6b-abd0-495a-8929-515d2668fb5d,,v1 - Thermal Power Generation Efficiency and Renewable Energy Power Generation Substi,,MEC,Cell Doubling Time,BIOLOGICAL,,4211,4211,hours,t,0.500,HYBRID,Unknown,f,f
2e80b22a-b6d7-4c15-9ba9-d50695478940,,ijred.2024.59160 - Starch carrageenan based low-cost membrane permeability characteristic and its a,,MFC,Cell Doubling Time,BIOLOGICAL,,5.5,5.5,hours,t,0.500,HYBRID,Data,f,f
87d39e4c-06a9-45f7-a6c9-c1ac0a60b351,,ijred.2024.59160 - Starch carrageenan based low-cost membrane permeability characteristic and its a,,MFC,Cell Doubling Time,BIOLOGICAL,,5.5,5.5,hours,t,0.500,HYBRID,Data,f,f
7c9152fb-f8de-4ff6-bc30-34b17b874407,,ijred.2024.59160 - Starch carrageenan based low-cost membrane permeability characteristic and its a,,MFC,Cell Doubling Time,BIOLOGICAL,,5.5,5.5,hours,t,0.500,HYBRID,Data,f,f
776dd506-4355-428a-9954-d652ac9285c5,,jes.v13i1.60561 - Dual-Media Granular Filtration System for Slaughterhouse Wastewater Treatment A,,MES,Cell Doubling Time,BIOLOGICAL,,4,4,hours,t,0.500,HYBRID,Unknown,f,f
efe42e8b-cde9-46fa-ad16-6d83e95d4298,,ijred.2024.59160 - Starch carrageenan based low-cost membrane permeability characteristic and its a,,MFC,Cell Doubling Time,BIOLOGICAL,,5.5,5.5,hours,t,0.500,HYBRID,Data,f,f
ec2d6595-2804-4578-bfb5-02936f88def8,,ijred.2024.59160 - Starch carrageenan based low-cost membrane permeability characteristic and its a,,MFC,Cell Doubling Time,BIOLOGICAL,,5.5,5.5,hours,t,0.500,HYBRID,Data,f,f
75be0579-1328-40e1-ab0e-346f5b748375,,jes.v13i1.60561 - Dual-Media Granular Filtration System for Slaughterhouse Wastewater Treatment A,,MES,Cell Doubling Time,BIOLOGICAL,,4,4,hours,t,0.500,HYBRID,Unknown,f,f
e28cbad7-182e-414f-b10d-f3d1ceede707,,v1 - Thermal Power Generation Efficiency and Renewable Energy Power Generation Substi,,MEC,Cell Doubling Time,BIOLOGICAL,,4211,4211,hours,t,0.500,HYBRID,Unknown,f,f
71c35703-ea74-4973-a2b4-20f12e560bf9,,jes.v13i1.60561 - Dual-Media Granular Filtration System for Slaughterhouse Wastewater Treatment A,,MES,Cell Doubling Time,BIOLOGICAL,,4,4,hours,t,0.500,HYBRID,Unknown,f,f
61a37f6a-585c-4a5e-8335-9662f747a3a9,,v1 - Unveiling Polyhydroxyalkanoates Producing Bacteria Isolated from Mangalore Envir,,MES,Cell Doubling Time,BIOLOGICAL,,72,72,hours,t,0.500,HYBRID,Methodology,f,f
2edea0d8-673f-47fc-bbc6-34dc484834e2,,ijred.2024.59160 - Starch carrageenan based low-cost membrane permeability characteristic and its a,,MFC,Cell Doubling Time,BIOLOGICAL,,5.5,5.5,hours,t,0.500,HYBRID,Data,f,f
4f1e3f06-1e32-47ac-8081-a246bc468439,,ijred.2024.59160 - Starch carrageenan based low-cost membrane permeability characteristic and its a,,MFC,Cell Doubling Time,BIOLOGICAL,,5.5,5.5,hours,t,0.500,HYBRID,Data,f,f
c4159b7c-eac9-4339-8826-21e5490ecfdd,,ijred.2024.59160 - Starch carrageenan based low-cost membrane permeability characteristic and its a,,MFC,Cell Doubling Time,BIOLOGICAL,,5.5,5.5,hours,t,0.500,HYBRID,Data,f,f
8183c5c7-ea96-4db3-8f90-2d454a416346,,ijred.2024.59160 - Starch carrageenan based low-cost membrane permeability characteristic and its a,,MFC,Cell Doubling Time,BIOLOGICAL,,5.5,5.5,hours,t,0.500,HYBRID,Data,f,f
6d47ec44-b898-475c-b7ec-8fafafdedde4,,jes.v13i1.60561 - Dual-Media Granular Filtration System for Slaughterhouse Wastewater Treatment A,,MES,Cell Doubling Time,BIOLOGICAL,,4,4,hours,t,0.500,HYBRID,Unknown,f,f
1d299226-e962-47e9-a4a3-bfc873277c1b,,jes.v13i1.60561 - Dual-Media Granular Filtration System for Slaughterhouse Wastewater Treatment A,,MES,Cell Doubling Time,BIOLOGICAL,,4,4,hours,t,0.500,HYBRID,Unknown,f,f
5cfec671-189a-4a49-8855-3e484c9418ac,,ijred.2024.59160 - Starch carrageenan based low-cost membrane permeability characteristic and its a,,MFC,Cell Doubling Time,BIOLOGICAL,,5.5,5.5,hours,t,0.500,HYBRID,Data,f,f
63463e7f-61da-4d50-9048-0a0a15f2307d,,ijred.2024.59160 - Starch carrageenan based low-cost membrane permeability characteristic and its a,,MFC,Cell Doubling Time,BIOLOGICAL,,5.5,5.5,hours,t,0.500,HYBRID,Data,f,f
ef400632-f4ea-475e-a4cd-ed2d59b87955,,ijred.2024.59160 - Starch carrageenan based low-cost membrane permeability characteristic and its a,,MFC,Cell Doubling Time,BIOLOGICAL,,5.5,5.5,hours,t,0.500,HYBRID,Data,f,f
415ae638-3ce9-45b2-bbef-16ed2499fda7,,jes.v13i1.60561 - Dual-Media Granular Filtration System for Slaughterhouse Wastewater Treatment A,,MES,Cell Doubling Time,BIOLOGICAL,,4,4,hours,t,0.500,HYBRID,Unknown,f,f
4ec165eb-2ba8-4832-8548-721ad7bd0254,,ijred.2024.59160 - Starch carrageenan based low-cost membrane permeability characteristic and its a,,MFC,Cell Doubling Time,BIOLOGICAL,,5.5,5.5,hours,t,0.500,HYBRID,Data,f,f
2eff9f0a-9f02-4a5d-8e16-5cf5ae969368,,ijred.2024.59160 - Starch carrageenan based low-cost membrane permeability characteristic and its a,,MFC,Cell Doubling Time,BIOLOGICAL,,5.5,5.5,hours,t,0.500,HYBRID,Data,f,f
a5bfab04-ac60-47e5-85d3-d12df95ade4b,10.1051/e3sconf/202016701007,Cultivation of aerobic granular sludge in a microbial fuel cell,2019,MFC,COD Concentration,BIOLOGICAL,,2500,2500,mg/L,t,0.500,HYBRID,Unknown,f,t
d344b0ae-273c-45c9-b7af-361763fd4ada,10.2166/9781789063813,Resource Recovery from Industrial Wastewater through Microbial Electrochemical Technologies,2024,MFC,COD Concentration,BIOLOGICAL,,427,427,mg/L,t,0.900,HYBRID,Table,f,t
cdb118d7-a3da-4045-bbd7-f82d5c437a19,,2025.01.10.25320296 - Modeling the microbial contribution to human Energy Balance using the Digestion,,MES,COD Concentration,BIOLOGICAL,,COD,,mg/L,f,0.900,HYBRID,Unknown,f,f
e23f3448-5fbd-4810-a368-115b15bb2dc0,,tuje.646603 - BULGUR INDUSTRY WASTEWATER TREATMENT BY MICROBIAL FUEL CELL EXPLORATORY STUDY,,MFC,COD Concentration,BIOLOGICAL,,28800,28800,mg/L,t,0.500,HYBRID,Unknown,f,t
13ff9851-c57b-4d63-ba0d-5846fc1104d1,,ijtsse.2025.805399 - Mathematical Modeling of an Integrated Microbial Fuel Cell-Bioreactor System for,,MFC,COD Concentration,BIOLOGICAL,,3900,3900,mg/L,t,0.900,HYBRID,Unknown,f,t
8d46d143-65a4-4e6e-9d79-51f9e4a0bc5c,,j.eng.2013.08.08 - Simultanous Electricity Production and Wastewater Ttreatment in a Microbial Fuel,,MFC,COD Concentration,BIOLOGICAL,,350,350,mg/L,t,0.500,HYBRID,Data,f,t
9bf8d653-f16c-4f46-b2b9-399294b462c6,,j.eng.technol.sci.2018.50.6.7 - Influence of Electrode Distance on Electrical Energy Production of Microbial Fue,,MFC,COD Concentration,BIOLOGICAL,,300,300,mg/L,t,0.500,HYBRID,Unknown,f,f
558aa6f2-92ad-4174-bdef-712629d67dcd,,bjrst.6163.2024 - Simulation of Hybrid Microbial Fuel Cell-Adsorption System Performance Effect of,,MFC,COD Concentration,BIOLOGICAL,,729,729,mg/L,t,0.900,HYBRID,Table,f,t
bc5df3c8-6616-4da4-9d09-c1e57ab3ed2f,,gnj.003683 - Pollutant removal from mining processing wastewater by electrochemical method,,MES,COD Concentration,BIOLOGICAL,,103,103,mg/L,t,0.900,HYBRID,Table,f,f
16220fe0-f9ad-42b5-b329-e20b4723e7d9,,fenrg.2022.843768 - Microbial Fuel Cell for Wastewater Treatment as Power Plant in Smart Grids Utopi,,MFC,COD Concentration,BIOLOGICAL,,2,2,mg/L,t,0.900,HYBRID,Results,f,t
e834c1e5-6be5-4635-bf72-b1a10b16ecd2,,intechopen.100826 - Progress in Domestic Wastewater Treatment Resource Recovery and Energy Generatio,,MFC,COD Concentration,BIOLOGICAL,,COD,,mg/L,f,0.900,HYBRID,Unknown,f,f
d8100bd6-a436-42b2-8d76-09ab9b8d73da,,j.eng.technol.sci.2018.50.6.7 - Influence of Electrode Distance on Electrical Energy Production of Microbial Fue,,MFC,COD Concentration,BIOLOGICAL,,300,300,mg/L,t,0.500,HYBRID,Unknown,f,f
b07be8f9-e7bb-436c-a3aa-f0e051a0d90a,,tuje.646603 - BULGUR INDUSTRY WASTEWATER TREATMENT BY MICROBIAL FUEL CELL EXPLORATORY STUDY,,MFC,COD Concentration,BIOLOGICAL,,28800,28800,mg/L,t,0.500,HYBRID,Unknown,f,t
71b30e50-b44b-4157-bff5-2deeefcc9405,,v1 - Seasonal Monitoring of Microbial Activity Using Conventional Approaches in a Ful,,MES,COD Concentration,BIOLOGICAL,,COD,,mg/L,f,0.900,HYBRID,Results,f,f
e40f2a9d-baa6-4d5a-b9e2-e41147236425,,2025.01.10.25320296 - Modeling the microbial contribution to human Energy Balance using the Digestion,,MES,COD Concentration,BIOLOGICAL,,COD,,mg/L,f,0.900,HYBRID,Unknown,f,f
8e76517d-4ce8-4920-aa6d-a2d40a838d54,,bjrst.6163.2024 - Simulation of Hybrid Microbial Fuel Cell-Adsorption System Performance Effect of,,MFC,COD Concentration,BIOLOGICAL,,729,729,mg/L,t,0.900,HYBRID,Table,f,t
35ff9b52-7ad8-4a88-b5d1-933b781021fe,,presipitasi.v22i3.980-992 - Effect of Floating Plants on Constructed Wetland Microbial Fuel Cell Treating Do,,MFC,COD Concentration,BIOLOGICAL,,1217,1217,mg/L,t,0.500,HYBRID,Data,f,t
ad95f751-9970-4f09-83af-08d4e64824d6,,v2 - Simultaneous Power Generation and Dairy Effluent treatment Using Microbial Fuel,,MFC,COD Concentration,BIOLOGICAL,,COD,,mg/L,f,0.900,HYBRID,Methodology,f,t
1b10ef23-1d77-4fa4-976e-06c319dc781e,,v1 - Electrochemical treatment of a real textile wastewater using cheap electrodes an,,MES,COD Concentration,BIOLOGICAL,,833,833,mg/L,t,0.900,HYBRID,Unknown,f,f
f7f36569-79c9-4eee-b0fe-d83aba51500f,,c8ra10130b - Electricity production and the analysis of the anode microbial community in a co,,MFC,COD Concentration,BIOLOGICAL,,288,288,mg/L,t,0.900,HYBRID,Data,f,f
38a5a45f-53f5-4abd-b453-7deb8048a538,,fenrg.2022.843768 - Microbial Fuel Cell for Wastewater Treatment as Power Plant in Smart Grids Utopi,,MFC,COD Concentration,BIOLOGICAL,,2,2,mg/L,t,0.900,HYBRID,Results,f,t
b0bc9077-3e05-4bdd-9d00-9ae8ae688b0c,,epe240203 - Optimization of a constructed wetland-microbial fuel cell system for CrVI remova,,MFC,COD Concentration,BIOLOGICAL,,300,300,mg/L,t,0.700,HYBRID,Results,f,t
35d936e9-a2ee-4ede-b6a3-fe219ca4fa17,,s41545-022-00154-5 - Recent developments in hazardous pollutants removal from wastewater and water re,,MES,COD Concentration,BIOLOGICAL,,90,90,mg/L,t,0.900,HYBRID,Unknown,f,f
56c2dcd6-36ac-416a-b874-d04af12197b1,,2025.01.10.25320296 - Modeling the microbial contribution to human Energy Balance using the Digestion,,MES,COD Concentration,BIOLOGICAL,,COD,,mg/L,f,0.900,HYBRID,Unknown,f,f
2eddd3b4-5315-4a8a-adbd-2db390353b9a,,intechopen.100826 - Progress in Domestic Wastewater Treatment Resource Recovery and Energy Generatio,,MFC,COD Concentration,BIOLOGICAL,,COD,,mg/L,f,0.900,HYBRID,Unknown,f,f
e229e8f6-0e80-4e5f-8fbb-088c430a4285,,ACCESS.2021.3101496 - An Energy-Autonomous Chemical Oxygen Demand Sensor Using a Microbial Fuel Cell a,,MFC,COD Concentration,BIOLOGICAL,,700,700,mg/L,t,0.900,HYBRID,Unknown,f,t
02897cee-8239-4dba-9b7c-5003f704f372,,fenrg.2022.843768 - Microbial Fuel Cell for Wastewater Treatment as Power Plant in Smart Grids Utopi,,MFC,COD Concentration,BIOLOGICAL,,2,2,mg/L,t,0.900,HYBRID,Results,f,t
4cbf0663-5a02-4185-8461-d8d63c168f92,,gsres.2024.04.000533 - Treatment of Urban Wastewater,,MES,COD Concentration,BIOLOGICAL,,95,95,mg/L,t,0.900,HYBRID,Results,f,f
28d3154b-e073-4b55-855c-fa082e63b1cd,,ijes.1614224 - Investigation and modeling of wastewater treatment electricity generation and co,,MFC,COD Concentration,BIOLOGICAL,,COD,,mg/L,f,0.900,HYBRID,Results,f,f
18029847-f288-42fb-aef5-734ed6c02705,,v1 - Innovative Bacterial Consortia for Simulated Dairy Wastewater Treatment Improvin,,MES,COD Concentration,BIOLOGICAL,,COD,,mg/L,f,0.900,HYBRID,Results,f,f
a6b8fe89-1061-494e-8a24-c0ba3584972c,,gnj.001925 - Evaluvation of Paper recycling Wastewater Treatment Accompanied by power generat,,MFC,COD Concentration,BIOLOGICAL,,1792,1792,mg/L,t,0.900,HYBRID,Table,f,f
15fdd5e4-19f6-4fb7-b1f0-9b9547d914c9,,gsres.2024.04.000533 - Treatment of Urban Wastewater,,MES,COD Concentration,BIOLOGICAL,,95,95,mg/L,t,0.900,HYBRID,Results,f,f
a03d0ffc-5d50-4438-9104-7df77ccdd0d0,,intechopen.100826 - Progress in Domestic Wastewater Treatment Resource Recovery and Energy Generatio,,MFC,COD Concentration,BIOLOGICAL,,COD,,mg/L,f,0.900,HYBRID,Unknown,f,f
0fc9d863-51b0-4ec1-b830-81b93a01d5ba,,gsres.2024.04.000533 - Treatment of Urban Wastewater,,MES,COD Concentration,BIOLOGICAL,,95,95,mg/L,t,0.900,HYBRID,Results,f,f
6fd2ed77-9e89-4fbd-8bf3-9bca8e74dba2,,j.eng.technol.sci.2018.50.6.7 - Influence of Electrode Distance on Electrical Energy Production of Microbial Fue,,MFC,COD Concentration,BIOLOGICAL,,300,300,mg/L,t,0.500,HYBRID,Unknown,f,f
afb662df-8f62-496f-9c1a-92d43bf650c7,,ijtsse.2025.805399 - Mathematical Modeling of an Integrated Microbial Fuel Cell-Bioreactor System for,,MFC,COD Concentration,BIOLOGICAL,,3900,3900,mg/L,t,0.900,HYBRID,Unknown,f,t
2a87ff6f-7365-481d-991a-62d785969a17,,sainteknol.v22i1.7752 - CrVI Removal Using A Dual Chamber Microbial Fuel Cell,,MFC,COD Concentration,BIOLOGICAL,,1500,1500,mg/L,t,0.900,HYBRID,Results,f,t
4348dd70-82d2-461e-8f33-0deb3c75d199,,sainteknol.v22i1.7752 - CrVI Removal Using A Dual Chamber Microbial Fuel Cell,,MFC,COD Concentration,BIOLOGICAL,,1500,1500,mg/L,t,0.900,HYBRID,Results,f,t
6bc4f0d1-5df7-494f-bddf-f11e872f8a51,,c8ra10130b - Electricity production and the analysis of the anode microbial community in a co,,MFC,COD Concentration,BIOLOGICAL,,288,288,mg/L,t,0.900,HYBRID,Data,f,f
f1b00881-3324-4730-983a-87dfea55fc3c,,gsres.2024.04.000533 - Treatment of Urban Wastewater,,MES,COD Concentration,BIOLOGICAL,,95,95,mg/L,t,0.900,HYBRID,Results,f,f
db581a72-352f-4f99-8153-39f47326cb90,,fenrg.2022.843768 - Microbial Fuel Cell for Wastewater Treatment as Power Plant in Smart Grids Utopi,,MFC,COD Concentration,BIOLOGICAL,,2,2,mg/L,t,0.900,HYBRID,Results,f,t
